dat_load,nam_brand_short,nam_country_short,nam_region_short,today_traffic,yesterday_traffic,weekly_avg_traffic,pct_vs_yesterday_traffic,pct_vs_weekly_traffic,today_purchase,yesterday_purchase,weekly_avg_purchase,pct_vs_yesterday_purchase,pct_vs_weekly_purchase,today_add_to_cart,yesterday_add_to_cart,weekly_avg_add_to_cart,pct_vs_yesterday_atc,pct_vs_weekly_atc,today_page_view,yesterday_page_view,weekly_avg_page_view,pct_vs_yesterday_pv,pct_vs_weekly_pv,today_bounce_rate_pct,yesterday_bounce_rate_pct,weekly_avg_bounce_rate_pct,diff_vs_yesterday_bounce_rate,diff_vs_weekly_bounce_rate,status_traffic,status_purchase
2026-03-01,bShi,JP,JP,63979,41783,40423.0,53.12,58.27,467,227,219.0,105.73,113.52,1590,448,474.0,254.91,235.65,149832,89516,81405.0,67.38,84.06,34.09,40.16,43.07,-6.06,-8.98,ALERT,ALERT
2026-03-01,bShi,MY,APAC,283,340,363.0,-16.76,-22.01,2,2,2.0,0.0,0.0,18,18,41.0,0.0,-55.94,1155,1307,1670.0,-11.63,-30.84,26.56,21.5,20.7,5.07,5.86,WARNING,NORMAL
2026-03-01,bShi,TH,APAC,312,288,298.0,8.33,4.7,4,0,1.0,,250.0,66,9,18.0,633.33,272.58,1336,984,1075.0,35.77,24.23,23.19,28.83,27.68,-5.64,-4.49,NORMAL,ALERT
2026-03-01,bShi,TW,APAC,3860,4377,3677.0,-11.81,4.97,11,9,9.0,22.22,16.67,358,276,277.0,29.71,29.44,20726,20887,18832.0,-0.77,10.06,16.92,16.82,16.49,0.1,0.43,NORMAL,NORMAL
2026-03-01,bShi,UK,EMEA,1886,1803,1830.0,4.6,3.05,28,10,27.0,180.0,5.38,208,131,211.0,58.78,-1.29,6223,5379,6047.0,15.69,2.91,30.8,34.32,31.82,-3.52,-1.02,NORMAL,NORMAL
2026-03-01,bShi,US,Americas,27966,18820,18543.0,48.6,50.82,490,346,375.0,41.62,30.57,3989,3358,3543.0,18.79,12.59,70564,55325,58536.0,27.54,20.55,55.46,42.71,37.76,12.75,17.71,ALERT,ALERT
2026-02-28,CPB,CA,Americas,1819,1853,1903.0,-1.83,-4.44,8,11,8.0,-27.27,3.7,127,83,100.0,53.01,27.36,3745,3203,2920.0,16.92,28.27,52.14,50.88,50.87,1.26,1.27,NORMAL,NORMAL
2026-02-28,CPB,DE,EMEA,76,76,112.0,0.0,-32.14,0,0,0.0,,,3,3,3.0,0.0,16.67,168,124,232.0,35.48,-27.68,48.39,49.4,51.27,-1.01,-2.88,WARNING,NORMAL
2026-02-28,CPB,ES,EMEA,143,139,117.0,2.88,22.67,1,0,0.0,,600.0,0,2,2.0,-100.0,-100.0,243,220,193.0,10.45,26.0,41.82,48.75,49.04,-6.93,-7.22,ALERT,ALERT
2026-02-28,CPB,FR,EMEA,111,140,169.0,-20.71,-34.49,0,0,0.0,,-100.0,2,1,2.0,100.0,-6.67,203,272,279.0,-25.37,-27.13,48.46,51.79,54.2,-3.32,-5.74,WARNING,WARNING
2026-02-28,CPB,HK,CN,4511,3616,3090.0,24.75,45.99,6,5,4.0,20.0,55.56,133,112,110.0,18.75,20.91,12524,10804,10580.0,15.92,18.38,43.99,37.45,37.71,6.54,6.28,ALERT,ALERT
2026-02-28,CPB,ID,APAC,732,718,838.0,1.95,-12.6,1,1,2.0,0.0,-53.33,23,22,40.0,4.55,-42.7,1822,1868,2080.0,-2.46,-12.42,61.72,56.55,56.7,5.17,5.02,NORMAL,WARNING
2026-02-28,CPB,IT,EMEA,109,123,119.0,-11.38,-8.4,0,1,0.0,-100.0,-100.0,2,1,1.0,100.0,180.0,198,246,206.0,-19.51,-3.88,47.54,48.55,46.66,-1.01,0.88,NORMAL,WARNING
2026-02-28,CPB,MY,APAC,187,199,221.0,-6.03,-15.55,1,0,1.0,,16.67,12,11,14.0,9.09,-16.83,751,1024,1010.0,-26.66,-25.61,34.22,27.95,30.96,6.27,3.26,NORMAL,NORMAL
2026-02-28,CPB,TH,APAC,260,285,292.0,-8.77,-11.05,0,1,1.0,-100.0,-100.0,20,31,32.0,-35.48,-36.65,1006,1342,1215.0,-25.04,-17.18,17.39,15.28,15.13,2.11,2.26,NORMAL,WARNING
2026-02-28,CPB,TW,APAC,2850,2263,1968.0,25.94,44.79,22,13,15.0,69.23,46.67,176,107,109.0,64.49,60.84,18244,13244,12513.0,37.75,45.8,19.83,21.38,22.26,-1.55,-2.42,ALERT,ALERT
2026-02-28,CPB,UK,EMEA,153,175,175.0,-12.57,-12.57,0,1,1.0,-100.0,-100.0,6,11,6.0,-45.45,-4.55,300,406,379.0,-26.11,-20.75,48.33,52.25,54.97,-3.92,-6.64,NORMAL,WARNING
2026-02-28,CPB,US,Americas,8453,7687,6553.0,9.96,29.0,280,254,153.0,10.24,82.84,2954,3240,1381.0,-8.83,113.84,32042,31158,19750.0,2.84,62.24,35.5,35.43,41.57,0.07,-6.08,ALERT,ALERT
2026-02-28,CPB,VN,APAC,510,543,551.0,-6.08,-7.39,0,0,0.0,,,1,2,2.0,-50.0,-56.25,1556,1711,1703.0,-9.06,-8.64,34.69,31.46,33.92,3.24,0.77,NORMAL,NORMAL
2026-02-28,DE,US,Americas,8420,8659,7459.0,-2.76,12.89,224,220,162.0,1.82,38.27,1990,1791,1374.0,11.11,44.83,25523,23767,21132.0,7.39,20.78,41.21,42.55,41.69,-1.34,-0.48,NORMAL,ALERT
2026-02-28,IPSA,JP,JP,13385,13336,15754.0,0.37,-15.04,654,447,438.0,46.31,49.41,2550,1909,2000.0,33.58,27.51,70204,57018,65477.0,23.13,7.22,31.23,37.64,34.68,-6.4,-3.45,NORMAL,ALERT
2026-02-28,NARS,BE,EMEA,343,311,368.0,10.29,-6.83,8,9,8.0,-11.11,1.82,99,71,105.0,39.44,-5.46,1833,1579,1937.0,16.09,-5.38,24.59,25.13,25.6,-0.53,-1.01,NORMAL,NORMAL
2026-02-28,NARS,BR,Americas,3419,3435,3415.0,-0.47,0.13,18,28,25.0,-35.71,-27.59,474,910,638.0,-47.91,-25.76,22214,25729,23062.0,-13.66,-3.68,20.89,27.0,29.31,-6.12,-8.42,NORMAL,WARNING
2026-02-28,NARS,CA,Americas,2388,1471,1618.0,62.34,47.59,21,10,16.0,110.0,34.86,201,238,205.0,-15.55,-2.09,5529,4177,4387.0,32.37,26.03,55.95,45.9,43.18,10.04,12.77,ALERT,ALERT
2026-02-28,NARS,DE,EMEA,863,831,981.0,3.85,-12.05,12,14,12.0,-14.29,1.2,132,111,190.0,18.92,-30.58,3175,3084,3691.0,2.95,-13.98,23.64,24.9,25.68,-1.26,-2.04,NORMAL,NORMAL
2026-02-28,NARS,ES,EMEA,1195,1031,1139.0,15.91,4.9,5,5,7.0,0.0,-23.91,178,146,158.0,21.92,12.96,4257,3679,3922.0,15.71,8.54,26.48,29.68,28.57,-3.2,-2.09,NORMAL,WARNING
2026-02-28,NARS,EU,EMEA,603,550,629.0,9.64,-4.07,5,6,4.0,-16.67,25.0,93,61,85.0,52.46,9.05,2245,1842,2250.0,21.88,-0.23,30.17,29.7,30.12,0.47,0.05,NORMAL,ALERT
2026-02-28,NARS,FR,EMEA,1061,926,1036.0,14.58,2.41,18,21,17.0,-14.29,6.78,237,187,225.0,26.74,5.13,4609,4205,4370.0,9.61,5.47,24.59,26.26,26.83,-1.67,-2.23,NORMAL,NORMAL
2026-02-28,NARS,HK,CN,2859,3045,3345.0,-6.11,-14.52,3,5,5.0,-40.0,-40.0,125,149,103.0,-16.11,21.02,5885,5939,6130.0,-0.91,-4.0,53.11,54.45,43.23,-1.34,9.88,NORMAL,WARNING
2026-02-28,NARS,IE,EMEA,208,193,199.0,7.77,4.6,1,0,1.0,,-22.22,23,15,26.0,53.33,-12.02,768,717,761.0,7.11,0.98,23.73,26.41,25.64,-2.68,-1.91,NORMAL,WARNING
2026-02-28,NARS,IT,EMEA,615,637,640.0,-3.45,-3.91,4,10,9.0,-60.0,-55.56,107,139,141.0,-23.02,-24.04,2145,2303,2490.0,-6.86,-13.87,30.27,28.74,28.84,1.53,1.43,NORMAL,WARNING
2026-02-28,NARS,JP,JP,32415,33070,26162.0,-1.98,23.9,283,348,299.0,-18.68,-5.49,1227,1482,1302.0,-17.21,-5.78,77581,82585,68466.0,-6.06,13.31,59.97,54.92,57.79,5.04,2.17,ALERT,NORMAL
2026-02-28,NARS,MY,APAC,210,239,220.0,-12.13,-4.67,0,0,0.0,,,0,0,0.0,,,625,769,692.0,-18.73,-9.7,34.1,30.58,30.16,3.52,3.94,NORMAL,NORMAL
2026-02-28,NARS,TH,APAC,290,316,323.0,-8.23,-10.14,1,0,2.0,,-41.67,27,19,33.0,42.11,-19.23,1383,1231,1435.0,12.35,-3.65,18.93,22.52,20.6,-3.59,-1.67,NORMAL,WARNING
2026-02-28,NARS,TW,APAC,1620,1950,1978.0,-16.92,-18.1,22,23,30.0,-4.35,-27.01,191,192,236.0,-0.52,-18.97,10212,11948,13370.0,-14.53,-23.62,16.22,13.61,15.12,2.61,1.1,NORMAL,WARNING
2026-02-28,NARS,UK,EMEA,6016,4794,6750.0,25.49,-10.88,135,113,146.0,19.47,-7.62,945,893,1324.0,5.82,-28.62,24264,19568,27920.0,24.0,-13.09,37.64,34.24,34.14,3.4,3.51,NORMAL,NORMAL
2026-02-28,NARS,US,Americas,27726,26592,28455.0,4.26,-2.56,380,346,366.0,9.83,3.78,3496,2983,3305.0,17.2,5.77,68607,64200,68501.0,6.86,0.16,46.66,46.53,48.18,0.13,-1.52,NORMAL,NORMAL
2026-02-28,bShi,BE,EMEA,291,345,386.0,-15.65,-24.53,3,4,7.0,-25.0,-56.25,25,30,51.0,-16.67,-51.39,1528,1698,2032.0,-10.01,-24.82,21.64,26.85,22.23,-5.21,-0.59,WARNING,WARNING
2026-02-28,bShi,BR,Americas,3549,4189,3778.0,-15.28,-6.06,29,19,19.0,52.63,52.63,182,156,165.0,16.67,10.59,12583,14158,14267.0,-11.12,-11.8,43.32,42.66,43.32,0.67,0.0,NORMAL,ALERT
2026-02-28,bShi,CA,Americas,2282,2527,2157.0,-9.7,5.8,20,26,24.0,-23.08,-15.66,201,283,248.0,-28.98,-18.86,5917,6648,6327.0,-11.0,-6.48,42.52,40.73,39.01,1.8,3.51,NORMAL,NORMAL
2026-02-28,bShi,DE,EMEA,1508,1039,1182.0,45.14,27.61,8,10,14.0,-20.0,-44.55,65,60,107.0,8.33,-39.49,4773,4077,4638.0,17.07,2.9,25.3,23.89,25.14,1.41,0.16,ALERT,WARNING
2026-02-28,bShi,ES,EMEA,2889,2494,2719.0,15.84,6.26,10,10,11.0,0.0,-7.89,132,115,150.0,14.78,-12.25,7051,6721,7171.0,4.91,-1.67,35.2,32.32,32.64,2.87,2.56,NORMAL,NORMAL
2026-02-28,bShi,FR,EMEA,1251,1357,2501.0,-7.81,-49.98,28,29,36.0,-3.45,-22.22,224,222,351.0,0.9,-36.13,5518,5565,8295.0,-0.84,-33.47,28.86,27.59,26.01,1.27,2.84,WARNING,WARNING
2026-02-28,bShi,HK,CN,7383,8032,8223.0,-8.08,-10.22,46,21,24.0,119.05,91.67,280,205,257.0,36.59,9.07,11963,11327,12039.0,5.61,-0.63,74.79,73.5,74.19,1.3,0.6,NORMAL,ALERT
2026-02-28,bShi,IT,EMEA,3541,3304,4504.0,7.17,-21.38,15,7,25.0,114.29,-40.68,165,127,366.0,29.92,-54.95,7477,7134,11432.0,4.81,-34.6,24.6,25.69,25.57,-1.09,-0.97,WARNING,WARNING
2026-02-28,bShi,JP,JP,41783,41860,41195.0,-0.18,1.43,227,180,215.0,26.11,5.37,448,364,477.0,23.08,-6.16,89516,71806,81241.0,24.66,10.19,40.16,46.55,44.12,-6.39,-3.97,NORMAL,NORMAL
2026-02-28,bShi,MY,APAC,340,379,353.0,-10.29,-3.76,2,0,2.0,,-6.67,18,32,45.0,-43.75,-60.0,1307,1867,1665.0,-29.99,-21.49,21.5,22.59,20.28,-1.1,1.21,NORMAL,NORMAL
2026-02-28,bShi,TH,APAC,288,302,295.0,-4.64,-2.42,0,3,2.0,-100.0,-100.0,9,33,20.0,-72.73,-55.63,984,1197,1082.0,-17.79,-9.09,28.83,25.43,26.7,3.4,2.13,NORMAL,WARNING
2026-02-28,bShi,TW,APAC,4377,3507,3471.0,24.81,26.12,9,4,9.0,125.0,-1.56,276,237,275.0,16.46,0.26,20887,17716,18322.0,17.9,14.0,16.82,15.1,16.27,1.72,0.55,ALERT,NORMAL
2026-02-28,bShi,UK,EMEA,1803,1873,1757.0,-3.74,2.59,10,33,28.0,-69.7,-63.73,131,197,222.0,-33.5,-40.99,5379,6362,6081.0,-15.45,-11.54,34.32,31.59,30.64,2.73,3.68,NORMAL,WARNING
2026-02-28,bShi,US,Americas,18820,19350,18533.0,-2.74,1.55,346,363,387.0,-4.68,-10.5,3358,3619,3618.0,-7.21,-7.18,55325,62251,59015.0,-11.13,-6.25,42.71,35.53,36.99,7.18,5.72,NORMAL,NORMAL
2026-02-27,CPB,CA,Americas,1853,2701,1776.0,-31.4,4.32,11,10,7.0,10.0,60.42,83,177,95.0,-53.11,-13.02,3203,4214,2762.0,-23.99,15.97,50.88,53.14,51.24,-2.26,-0.36,NORMAL,ALERT
2026-02-27,CPB,DE,EMEA,76,135,115.0,-43.7,-34.08,0,0,0.0,,,3,1,4.0,200.0,-19.23,124,193,248.0,-35.75,-50.0,49.4,47.74,50.49,1.66,-1.09,WARNING,NORMAL
2026-02-27,CPB,ES,EMEA,139,121,109.0,14.88,27.19,0,0,0.0,,-100.0,2,3,2.0,-33.33,16.67,220,226,189.0,-2.65,16.14,48.75,43.97,48.45,4.78,0.3,ALERT,WARNING
2026-02-27,CPB,FR,EMEA,140,149,173.0,-6.04,-19.14,0,0,0.0,,-100.0,1,1,2.0,0.0,-56.25,272,242,283.0,12.4,-3.79,51.79,47.13,53.47,4.66,-1.68,NORMAL,WARNING
2026-02-27,CPB,HK,CN,3616,4006,2992.0,-9.74,20.87,5,3,4.0,66.67,40.0,112,92,105.0,21.74,6.96,10804,12987,10282.0,-16.81,5.08,37.45,36.77,39.59,0.68,-2.14,ALERT,ALERT
2026-02-27,CPB,ID,APAC,718,712,859.0,0.84,-16.43,1,0,2.0,,-58.82,22,18,42.0,22.22,-47.26,1868,1632,2118.0,14.46,-11.8,56.55,57.48,57.01,-0.92,-0.46,NORMAL,WARNING
2026-02-27,CPB,IT,EMEA,123,109,120.0,12.84,2.26,1,0,0.0,,,1,0,1.0,,75.0,246,235,195.0,4.68,25.97,48.55,47.11,47.16,1.44,1.39,NORMAL,NORMAL
2026-02-27,CPB,MY,APAC,199,201,222.0,-1.0,-10.24,0,0,1.0,,-100.0,11,24,15.0,-54.17,-26.67,1024,930,989.0,10.11,3.55,27.95,33.46,31.67,-5.51,-3.72,NORMAL,WARNING
2026-02-27,CPB,TH,APAC,285,313,294.0,-8.95,-3.11,1,1,1.0,0.0,0.0,31,34,29.0,-8.82,6.9,1342,1416,1206.0,-5.23,11.3,15.28,16.82,15.25,-1.54,0.03,NORMAL,NORMAL
2026-02-27,CPB,TW,APAC,2263,2298,1827.0,-1.52,23.87,13,12,13.0,8.33,-2.15,107,130,105.0,-17.69,1.77,13244,15051,11802.0,-12.01,12.22,21.38,22.31,22.23,-0.93,-0.85,ALERT,NORMAL
2026-02-27,CPB,UK,EMEA,175,155,171.0,12.9,2.34,1,0,1.0,,75.0,11,4,5.0,175.0,126.47,406,322,374.0,26.09,8.6,52.25,49.21,55.09,3.04,-2.84,NORMAL,ALERT
2026-02-27,CPB,US,Americas,7687,6164,6324.0,24.71,21.56,254,188,135.0,35.11,88.75,3240,1633,1044.0,98.41,210.26,31158,20235,17649.0,53.98,76.55,35.43,38.5,42.82,-3.07,-7.38,ALERT,ALERT
2026-02-27,CPB,VN,APAC,543,491,537.0,10.59,1.04,0,0,0.0,,,2,4,2.0,-50.0,0.0,1711,1603,1671.0,6.74,2.39,31.46,35.95,34.44,-4.49,-2.98,NORMAL,NORMAL
2026-02-27,DE,US,Americas,8659,9278,7140.0,-6.67,21.27,220,196,146.0,12.24,50.68,1791,1651,1218.0,8.48,47.1,23767,24417,20077.0,-2.66,18.38,42.55,42.38,42.01,0.17,0.54,ALERT,ALERT
2026-02-27,IPSA,JP,JP,13336,32180,15685.0,-58.56,-14.98,447,624,411.0,-28.37,8.76,1909,2848,1908.0,-32.97,0.07,57018,103430,64485.0,-44.87,-11.58,37.64,39.34,34.5,-1.7,3.14,NORMAL,NORMAL
2026-02-27,NARS,BE,EMEA,311,312,394.0,-0.32,-20.98,9,8,7.0,12.5,28.57,71,111,111.0,-36.04,-36.12,1579,1591,2035.0,-0.75,-22.41,25.13,26.53,25.42,-1.4,-0.3,WARNING,ALERT
2026-02-27,NARS,BR,Americas,3435,3519,3325.0,-2.39,3.32,28,26,24.0,7.69,18.79,910,1099,538.0,-17.2,69.06,25729,28741,21418.0,-10.48,20.13,27.0,27.22,31.88,-0.22,-4.88,NORMAL,NORMAL
2026-02-27,NARS,CA,Americas,1471,1558,1662.0,-5.58,-11.51,10,17,16.0,-41.18,-37.5,238,237,198.0,0.42,20.03,4177,4555,4438.0,-8.3,-5.87,45.9,41.01,42.91,4.89,2.99,NORMAL,WARNING
2026-02-27,NARS,DE,EMEA,831,920,1005.0,-9.67,-17.29,14,13,12.0,7.69,19.51,111,234,191.0,-52.56,-41.97,3084,3717,3738.0,-17.03,-17.5,24.9,25.04,25.8,-0.14,-0.9,NORMAL,NORMAL
2026-02-27,NARS,ES,EMEA,1031,1067,1178.0,-3.37,-12.46,5,9,7.0,-44.44,-27.08,146,190,168.0,-23.16,-13.17,3679,4133,4086.0,-10.98,-9.96,29.68,27.25,28.76,2.43,0.92,NORMAL,WARNING
2026-02-27,NARS,EU,EMEA,550,619,662.0,-11.15,-16.86,6,1,4.0,500.0,61.54,61,48,90.0,27.08,-31.9,1842,2049,2366.0,-10.1,-22.16,29.7,33.24,29.83,-3.54,-0.13,NORMAL,ALERT
2026-02-27,NARS,FR,EMEA,926,958,1065.0,-3.34,-13.05,21,12,18.0,75.0,19.51,187,236,254.0,-20.76,-26.38,4205,3884,4546.0,8.26,-7.5,26.26,26.45,26.99,-0.19,-0.74,NORMAL,NORMAL
2026-02-27,NARS,HK,CN,3045,4209,3237.0,-27.66,-5.92,5,5,5.0,0.0,9.38,149,121,92.0,23.14,61.21,5939,7271,5889.0,-18.32,0.84,54.45,39.43,43.05,15.02,11.4,NORMAL,NORMAL
2026-02-27,NARS,IE,EMEA,193,214,197.0,-9.81,-2.03,0,3,1.0,-100.0,-100.0,15,24,26.0,-37.5,-41.67,717,740,751.0,-3.11,-4.55,26.41,31.12,26.23,-4.71,0.18,NORMAL,WARNING
2026-02-27,NARS,IT,EMEA,637,687,635.0,-7.28,0.25,10,3,8.0,233.33,20.69,139,144,146.0,-3.47,-4.51,2303,2443,2574.0,-5.73,-10.52,28.74,29.97,29.04,-1.23,-0.3,NORMAL,ALERT
2026-02-27,NARS,JP,JP,33070,22423,25719.0,47.48,28.58,348,225,305.0,54.67,13.94,1482,1027,1305.0,44.3,13.53,82585,56246,68323.0,46.83,20.88,54.92,60.37,57.25,-5.45,-2.33,ALERT,NORMAL
2026-02-27,NARS,MY,APAC,239,220,216.0,8.64,10.43,0,0,0.0,,,0,0,0.0,,,769,729,689.0,5.49,11.63,30.58,35.45,30.7,-4.87,-0.12,NORMAL,NORMAL
2026-02-27,NARS,TH,APAC,316,328,329.0,-3.66,-4.03,0,2,2.0,-100.0,-100.0,19,40,37.0,-52.5,-49.24,1231,1539,1506.0,-20.01,-18.25,22.52,20.4,20.87,2.12,1.64,NORMAL,WARNING
2026-02-27,NARS,TW,APAC,1950,1949,1907.0,0.05,2.24,23,21,30.0,9.52,-23.33,192,189,234.0,1.59,-18.05,11948,11996,13062.0,-0.4,-8.53,13.61,11.9,15.64,1.71,-2.03,NORMAL,WARNING
2026-02-27,NARS,UK,EMEA,4794,6228,7379.0,-23.03,-35.03,113,114,153.0,-0.88,-26.21,893,1031,1414.0,-13.39,-36.85,19568,24998,30625.0,-21.72,-36.1,34.24,36.61,34.45,-2.37,-0.21,WARNING,WARNING
2026-02-27,NARS,US,Americas,26592,29661,28679.0,-10.35,-7.28,346,399,360.0,-13.28,-4.0,2983,3457,3338.0,-13.71,-10.63,64200,71452,68860.0,-10.15,-6.77,46.53,48.72,48.57,-2.19,-2.04,NORMAL,NORMAL
2026-02-27,bShi,BE,EMEA,345,328,378.0,5.18,-8.7,4,4,7.0,0.0,-45.1,30,56,55.0,-46.43,-45.6,1698,1866,2003.0,-9.0,-15.23,26.85,20.72,21.05,6.13,5.8,NORMAL,WARNING
2026-02-27,bShi,BR,Americas,4189,3561,3716.0,17.64,12.72,19,15,19.0,26.67,2.31,156,143,165.0,9.09,-5.37,14158,13619,14288.0,3.96,-0.91,42.66,43.71,43.69,-1.06,-1.03,NORMAL,NORMAL
2026-02-27,bShi,CA,Americas,2527,2253,2055.0,12.16,22.99,26,23,24.0,13.04,10.3,283,283,246.0,0.0,14.91,6648,6425,6166.0,3.47,7.82,40.73,37.15,38.7,3.57,2.02,ALERT,NORMAL
2026-02-27,bShi,DE,EMEA,1039,1124,1197.0,-7.56,-13.17,10,6,16.0,66.67,-36.94,60,65,113.0,-7.69,-46.7,4077,4174,4679.0,-2.32,-12.86,23.89,26.17,25.34,-2.28,-1.45,NORMAL,WARNING
2026-02-27,bShi,ES,EMEA,2494,2445,2669.0,2.0,-6.56,10,9,10.0,11.11,1.45,115,126,149.0,-8.73,-22.6,6721,6572,7020.0,2.27,-4.26,32.32,34.04,32.6,-1.72,-0.28,NORMAL,NORMAL
2026-02-27,bShi,FR,EMEA,1357,1559,2446.0,-12.96,-44.52,29,25,33.0,16.0,-13.25,222,301,347.0,-26.25,-35.97,5565,6690,8181.0,-16.82,-31.98,27.59,28.49,25.91,-0.9,1.68,WARNING,NORMAL
2026-02-27,bShi,HK,CN,8032,7489,8334.0,7.25,-3.63,21,29,23.0,-27.59,-9.26,205,305,253.0,-32.79,-19.11,11327,12227,12110.0,-7.36,-6.47,73.5,72.46,74.8,1.03,-1.3,NORMAL,NORMAL
2026-02-27,bShi,IT,EMEA,3304,3505,4242.0,-5.73,-22.11,7,14,27.0,-50.0,-73.94,127,137,363.0,-7.3,-65.01,7134,7721,11137.0,-7.6,-35.94,25.69,26.94,26.24,-1.26,-0.55,WARNING,WARNING
2026-02-27,bShi,JP,JP,41860,32967,41561.0,26.98,0.72,180,197,215.0,-8.63,-16.17,364,382,481.0,-4.71,-24.28,71806,70309,83033.0,2.13,-13.52,46.55,39.87,43.15,6.68,3.4,NORMAL,NORMAL
2026-02-27,bShi,MY,APAC,379,367,340.0,3.27,11.56,0,0,2.0,,-100.0,32,49,47.0,-34.69,-32.53,1867,1784,1605.0,4.65,16.34,22.59,22.7,19.85,-0.1,2.74,NORMAL,WARNING
2026-02-27,bShi,TH,APAC,302,313,292.0,-3.51,3.53,3,1,2.0,200.0,90.91,33,15,18.0,120.0,84.8,1197,1019,1068.0,17.47,12.12,25.43,28.37,26.38,-2.94,-0.95,NORMAL,ALERT
2026-02-27,bShi,TW,APAC,3507,3837,3400.0,-8.6,3.15,4,15,9.0,-73.33,-57.58,237,311,280.0,-23.79,-15.36,17716,20857,18186.0,-15.06,-2.59,15.1,17.68,16.46,-2.58,-1.36,NORMAL,WARNING
2026-02-27,bShi,UK,EMEA,1873,1792,1678.0,4.52,11.64,33,28,26.0,17.86,25.54,197,236,216.0,-16.53,-8.98,6362,6183,5914.0,2.9,7.57,31.59,31.43,30.1,0.16,1.49,NORMAL,ALERT
2026-02-27,bShi,US,Americas,19350,21922,18932.0,-11.73,2.21,363,480,400.0,-24.38,-9.31,3619,4818,3812.0,-24.89,-5.06,62251,74422,60115.0,-16.35,3.55,35.53,34.42,37.25,1.1,-1.72,NORMAL,NORMAL
2026-02-26,CPB,CA,Americas,2701,3070,1537.0,-12.02,75.72,10,16,6.0,-37.5,75.0,177,219,73.0,-19.18,141.05,4214,3635,2465.0,15.93,70.96,53.14,56.24,50.47,-3.1,2.67,ALERT,ALERT
2026-02-26,CPB,DE,EMEA,135,80,116.0,68.75,16.09,0,0,0.0,,-100.0,1,0,4.0,,-75.0,193,166,270.0,16.27,-28.44,47.74,54.95,51.26,-7.2,-3.52,NORMAL,WARNING
2026-02-26,CPB,ES,EMEA,121,92,110.0,31.52,10.43,0,0,0.0,,-100.0,3,3,2.0,0.0,61.54,226,161,187.0,40.37,21.13,43.97,51.92,49.36,-7.95,-5.39,NORMAL,WARNING
2026-02-26,CPB,FR,EMEA,149,155,172.0,-3.87,-13.44,0,0,0.0,,-100.0,1,8,3.0,-87.5,-68.18,242,289,290.0,-16.26,-16.55,47.13,45.05,53.59,2.07,-6.46,NORMAL,WARNING
2026-02-26,CPB,HK,CN,4006,4130,2817.0,-3.0,42.22,3,6,4.0,-50.0,-16.0,92,130,103.0,-29.23,-10.56,12987,16316,9568.0,-20.4,35.74,36.77,34.43,41.6,2.34,-4.83,ALERT,NORMAL
2026-02-26,CPB,ID,APAC,712,947,882.0,-24.82,-19.24,0,3,3.0,-100.0,-100.0,18,112,47.0,-83.93,-62.05,1632,2660,2239.0,-38.65,-27.11,57.48,50.46,57.09,7.02,0.39,NORMAL,WARNING
2026-02-26,CPB,IT,EMEA,109,100,129.0,9.0,-15.32,0,0,0.0,,,0,0,1.0,,-100.0,235,192,196.0,22.4,20.07,47.11,43.7,46.56,3.41,0.55,NORMAL,NORMAL
2026-02-26,CPB,MY,APAC,201,204,218.0,-1.47,-7.86,0,0,1.0,,-100.0,24,14,14.0,71.43,71.43,930,985,967.0,-5.58,-3.83,33.46,29.06,31.94,4.4,1.52,NORMAL,WARNING
2026-02-26,CPB,TH,APAC,313,309,282.0,1.29,11.05,1,3,1.0,-66.67,0.0,34,43,27.0,-20.93,23.96,1416,1285,1166.0,10.19,21.47,16.82,15.52,14.85,1.3,1.97,NORMAL,NORMAL
2026-02-26,CPB,TW,APAC,2298,3136,1697.0,-26.72,35.38,12,23,12.0,-47.83,-3.45,130,172,95.0,-24.42,37.05,15051,19704,10905.0,-23.61,38.01,22.31,21.3,22.11,1.02,0.2,ALERT,NORMAL
2026-02-26,CPB,UK,EMEA,155,152,174.0,1.97,-11.07,0,0,1.0,,-100.0,4,2,6.0,100.0,-30.0,322,353,378.0,-8.78,-14.78,49.21,57.87,55.77,-8.65,-6.56,NORMAL,WARNING
2026-02-26,CPB,US,Americas,6164,6801,6576.0,-9.37,-6.27,188,144,125.0,30.56,50.92,1633,1330,913.0,22.78,78.8,20235,19667,17310.0,2.89,16.89,38.5,40.16,44.69,-1.66,-6.19,NORMAL,ALERT
2026-02-26,CPB,VN,APAC,491,532,524.0,-7.71,-6.32,0,0,0.0,,,4,2,2.0,100.0,154.55,1603,1715,1611.0,-6.53,-0.49,35.95,32.43,34.46,3.52,1.48,NORMAL,NORMAL
2026-02-26,DE,US,Americas,9278,7823,6667.0,18.6,39.17,196,188,135.0,4.26,44.73,1651,1803,1102.0,-8.43,49.84,24417,22972,19048.0,6.29,28.19,42.38,40.56,41.99,1.83,0.39,ALERT,ALERT
2026-02-26,IPSA,JP,JP,32180,10850,15436.0,196.59,108.48,624,421,400.0,48.22,56.0,2848,1763,1841.0,61.54,54.66,103430,52005,63396.0,98.88,63.15,39.34,32.5,34.23,6.83,5.1,ALERT,ALERT
2026-02-26,NARS,BE,EMEA,312,368,410.0,-15.22,-23.96,8,9,8.0,-11.11,3.7,111,146,112.0,-23.97,-1.15,1591,2012,2135.0,-20.92,-25.5,26.53,25.27,25.17,1.26,1.36,WARNING,NORMAL
